zcr_mean,rms_energy,spectral_centroid_mean,spectral_bandwidth_mean,mel_mean,mfcc_0_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_14_mean,mfcc_15_mean,mfcc_16_mean,mfcc_17_mean,mfcc_18_mean,mfcc_19_mean,chroma_0_mean,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean,contrast_0_mean,contrast_1_mean,contrast_2_mean,contrast_3_mean,contrast_4_mean,contrast_5_mean,contrast_6_mean,label
0.24713262217227377,0.0116035985,3365.4703034057225,2493.188026300318,0.049758717,-437.51944,62.734165,-0.041198377,-5.857628,-3.9292445,-16.772343,-13.147415,-12.0989065,-13.835081,-3.1298282,-15.583533,-0.808702,-10.255064,-9.183536,-11.57748,-14.782933,-12.359242,-1.2554022,-7.53193,-1.0425668,0.44189873,0.3774324,0.38128826,0.45251352,0.4971991,0.47130653,0.37852326,0.3290833,0.29092354,0.31170744,0.30646417,0.3639549,24.904465641782338,16.01009029954166,18.545384896813896,17.812775107439553,17.983327929575964,20.45905041309261,45.963821703766435,0
0.09692326167343387,0.010691831,1889.1008167462655,1851.406798511581,0.032647405,-382.62463,110.9041,-45.67176,-5.2622943,-33.694,0.4293652,-11.637027,-2.1156383,-7.6548367,0.9711876,-2.1445844,3.0606565,-0.7305437,2.8135915,-9.769219,-0.59448755,-7.2182446,-1.4161865,-6.307421,-2.4389281,0.39044845,0.36155003,0.3226187,0.406975,0.44229677,0.38700154,0.31770036,0.32918903,0.43216604,0.46771395,0.4516602,0.37622473,17.013496675597565,15.611994635528252,18.928070924199982,17.87021332991805,17.393513688917896,17.84791339678992,52.329577847915104,1
0.12659059599767983,0.03333174,2484.092933912446,2253.951839692127,0.32028148,-248.5998,76.20195,-40.655403,-1.2385038,-3.5863433,-2.8763607,-29.904993,-4.159046,-15.112382,-11.330969,-7.6619344,-5.5054593,-13.265564,-3.3724756,-6.843943,-1.1463959,-7.08732,-3.05646,-5.1865916,-0.5998783,0.31573877,0.3647693,0.34253073,0.36540008,0.38173646,0.4089762,0.42702958,0.45096052,0.43813556,0.37619224,0.365027,0.3530735,19.984765753922925,16.62554262895856,18.21721682627576,16.077338499566594,17.605226548182205,16.379013481026675,50.35230627251005,1
0.16479548832656613,0.02949598,2704.151129542513,2253.103730477451,0.2812374,-256.8954,74.11089,-27.827711,-3.2066343,-24.47525,-3.3712232,-21.6437,-9.408472,-11.40513,-9.153177,-5.9961414,-4.7093315,-11.788482,-4.2507377,-6.3651776,-1.8134887,-9.952597,-1.9494718,-5.768286,-0.7656603,0.3809994,0.32457063,0.3381044,0.36918384,0.40957865,0.40391698,0.44952598,0.4343288,0.40505895,0.34221464,0.40492514,0.3965642,20.52665436551035,14.197685555970626,17.2445899494339,16.40053431900862,17.626227115562017,16.458129789226497,49.05950649865981,1
0.14833553871809746,0.032870762,2438.050501073303,2011.2851036242716,0.221823,-194.36528,71.48315,-76.73458,-18.277267,-35.83558,-16.375965,-27.681496,-2.0242307,-9.848801,-2.942904,-7.7588105,-4.7162385,-10.375008,-3.4755208,-6.323201,-2.558746,-6.9599223,-1.3958338,-4.460845,0.635552,0.43203163,0.43553576,0.40563965,0.3988923,0.37836784,0.42441845,0.52450895,0.53658515,0.504286,0.53616834,0.4896743,0.38963538,15.9530793492961,12.367560964262466,15.528913295004914,15.554793009229424,16.147544424706943,16.38730358211842,51.116986289638554,1
0.08435823303364269,0.06247741,2024.6531497886901,2189.885270034382,1.4348238,-245.50533,109.35149,1.4450946,22.090424,10.202619,4.493417,-2.1253738,5.3395367,-1.8145345,10.560859,-2.241856,2.2266738,1.402202,5.505413,1.6401898,4.062931,0.13291293,4.11606,0.13862401,0.6511976,0.3862438,0.37315154,0.3951343,0.41286856,0.43724284,0.45586237,0.50893986,0.4653049,0.47997782,0.49958798,0.5160663,0.4678218,18.913041227170247,15.548882571353857,16.69687274632155,16.171030060374747,17.32600283638817,17.884288304594357,46.53772270279237,1
0.09576883338167054,0.0060935114,1812.1858570911158,1776.119866333853,0.014117172,-426.11136,119.86898,-46.68682,2.4733431,-19.415222,-1.498432,-14.566029,-3.3263962,-3.354848,7.528019,2.7639732,3.1806517,-3.8300226,1.2865427,-5.1641626,0.9538181,-6.0279636,-3.063796,-7.5351834,-1.7850351,0.40810814,0.37041038,0.25625095,0.30608025,0.39500406,0.35185072,0.4778619,0.38553804,0.36206096,0.33727214,0.30124977,0.3946366,15.272108303233345,13.115633367622769,17.665897273232297,16.590897773342196,17.334723603681763,17.530816141569797,51.473152150970364,1
0.08617201094837587,0.06607909,1955.0354692249857,2128.401347224019,1.3499931,-231.80637,115.11331,7.3744745,23.703959,8.577638,3.0418549,-6.1629558,6.326334,-3.2655795,8.568506,0.28086948,-0.7844822,0.48413143,4.7119603,0.07265726,3.0608387,0.3789765,1.3048595,-1.8499751,-0.39530048,0.40098745,0.3448179,0.340741,0.3828164,0.4062121,0.34972668,0.3667422,0.41610852,0.46307814,0.53354925,0.5379673,0.4807269,19.35132389878568,15.00360192371568,17.865204397464545,16.8048775635526,17.819870645338803,18.505879850817923,46.22658387920877,1
0.12999157120069604,0.05378167,2263.7356494452993,2258.776199062788,1.3451257,-282.52026,101.01023,-6.1156507,10.055472,4.0461044,-2.154349,-13.598055,-8.34058,-8.798113,-2.2273088,-2.3935475,-0.38975003,-4.212275,-4.0334587,-6.8543663,-0.8445834,-5.5929775,-3.0764024,-4.2561817,-0.39325604,0.45709664,0.4981216,0.47066206,0.46578702,0.5110605,0.5055908,0.43375635,0.4052604,0.4546739,0.44830862,0.42211714,0.45371616,22.775036413450806,13.069570676350697,16.351872986559137,14.617169387170643,16.955264400763195,16.59896253463631,45.45087568442928,0
0.10338307533352668,0.103823,2099.0739139444586,1962.4295784945957,4.6076775,-244.02563,76.755165,-40.350098,-1.1644602,-11.829763,-22.050621,-20.269125,-7.494752,-17.354406,-7.349211,-15.51832,-6.657053,-11.053074,-13.348918,-8.160393,-14.200396,-11.461227,-3.1245127,-7.9743075,-0.15432549,0.3763876,0.40020937,0.34400135,0.29944792,0.28033298,0.29947895,0.2568429,0.2764479,0.27109072,0.2739717,0.30427796,0.32021683,19.905469686538567,19.985603917801274,20.434587475066355,18.636068081250585,18.545875190613003,19.29224521387757,49.24143188279855,0
0.11082058439675174,0.080716364,2121.323746718359,2018.5665535192786,2.2076597,-240.70863,104.40621,-7.0955534,10.017137,-6.916079,-11.524669,-0.97644836,-3.9238474,-8.072471,12.125521,-11.054391,-1.8341635,-3.6728015,-0.36331835,-1.834478,-0.644873,-3.7432775,0.40804905,-3.3850152,-2.729681,0.31849703,0.3086731,0.33702618,0.34910622,0.38969588,0.39226314,0.37727565,0.3449023,0.36969423,0.39276445,0.36703002,0.3385254,24.64385204061793,17.06431675445078,18.837700091579734,18.42390405357356,18.6291269443408,21.72658026747595,48.01049680312918,1
0.2151167796548724,0.018227922,3553.6845997523924,2533.0874394503885,0.098655745,-345.03525,34.036148,-1.7329925,20.554468,-17.6901,-9.633685,-15.598735,-13.0086,-15.032584,-4.67523,-9.573734,-9.938587,-10.067757,-12.305128,-11.001507,-11.637713,-15.352402,-4.920809,-9.752323,-6.9069753,0.30543298,0.2760467,0.28355956,0.3721892,0.38517603,0.34391102,0.34577817,0.40277368,0.36149698,0.37731963,0.39101472,0.35355577,23.36248358363048,16.06865153740278,17.900351220940827,16.291241319528975,17.667970348014144,18.62100892831659,46.161530785307875,1
0.09559663210556844,0.050652068,1811.967437076319,1874.1491959715022,1.116497,-295.43036,115.78428,-2.2535553,19.408913,4.766733,4.6320868,-17.030163,-8.871687,-8.997187,0.63890636,-3.326311,-0.9733336,-1.7382792,-3.0023978,-5.226306,0.7127308,-4.2164216,-1.2887243,-4.0558167,-1.5231247,0.40115362,0.38361898,0.42880285,0.43373176,0.3838441,0.3965394,0.39062977,0.42101273,0.42964336,0.42416105,0.42537826,0.41557634,21.347438018076772,13.955423511778204,17.449973305437144,15.566977901729553,17.34576647318832,16.948911472328188,49.132025579499285,0
0.10756008918213457,0.041633785,1797.3199332462502,1675.651660043837,0.54664147,-289.3254,115.421455,-41.41834,-10.03569,-5.778835,-0.37174785,-18.8968,-16.705133,-14.788147,-3.203621,-5.1563525,-3.3283823,-6.0047765,-8.057605,-11.040306,0.15153514,-14.138595,-7.253711,-12.013978,-13.332082,0.30929703,0.43853426,0.45528403,0.31681085,0.22106548,0.31390846,0.30400324,0.24760966,0.3389382,0.32676718,0.29311183,0.32128146,20.817428606945512,16.41256880923278,20.594775776383983,19.34602483733458,21.134327151099143,18.030409254162173,50.47810721028386,1
0.2316152479698376,0.02161376,3539.4000745179014,2565.349942082497,0.13774563,-324.79672,41.184826,3.4277537,11.055059,-15.26073,-8.085914,-20.399513,-12.843954,-12.268448,-7.1193333,-10.922884,-7.7073994,-9.848453,-9.736481,-12.153649,-9.772879,-12.5373,-5.16372,-11.243082,-8.576137,0.37002695,0.3647599,0.4133746,0.42393357,0.41027007,0.423638,0.46536708,0.4876436,0.42620337,0.3790597,0.38590008,0.38186416,25.424828545639013,15.31237051222285,17.944488005497206,16.218480906465402,16.94503003208635,17.61396499540906,45.84262433011495,1
0.06118130075406032,0.09722459,984.6173213641902,988.649719905966,3.283809,-258.67065,178.68481,-19.253344,29.653715,13.947308,-6.959653,-8.088627,-24.852505,-11.487078,-9.15003,-3.7690883,2.8613162,-1.5763379,-0.65645605,-1.9767643,5.757687,2.2243876,-6.447073,1.935207,0.2537282,0.27692065,0.33527687,0.27005503,0.183049,0.1963195,0.28166002,0.35704064,0.41945735,0.44800082,0.47904983,0.41426584,0.29412147,15.7499168773678,13.548993199311091,19.570459533088243,15.849319175258938,18.460357219632026,33.94610337054443,38.899024175336,1
0.24617305321925753,0.017936902,3634.195987079445,2596.451689489163,0.082365304,-266.8771,26.938923,-29.923443,4.1465383,-20.359266,-6.996619,-24.225777,-9.73062,-12.8814125,-9.565833,-11.628592,-6.7557316,-9.91055,-8.278928,-11.897766,-6.695771,-11.333792,-4.7151146,-10.547975,-4.515905,0.5420791,0.5093889,0.533739,0.5735895,0.6278611,0.6500596,0.59022003,0.5321961,0.4827481,0.5305572,0.5682376,0.5453573,21.99302962454359,12.17638985942716,14.751246980137038,13.755228282854638,15.824460742336608,15.521850262574826,47.131042293484235,1
0.07863027479698376,0.0074113975,1671.8594858805307,1802.2422969233955,0.020203453,-446.1902,126.341064,-25.662762,5.0680146,-22.486006,2.8327847,-16.802588,-6.872235,-9.750053,0.103112735,3.8326359,1.7492641,-2.6624544,1.8501399,-10.56249,0.55191904,-5.0830226,-3.6229432,-3.4981143,-2.831233,0.26423198,0.25738528,0.23734385,0.2712257,0.2652203,0.30097234,0.31433377,0.33113417,0.37723833,0.31842875,0.33004448,0.2957037,17.07030558336769,17.439095361676408,19.883489207074867,18.954836946784035,19.662386693897204,18.592549597041074,52.17257334691206,1
0.17640321381960558,0.02608793,2848.3298012128553,2238.0686993574946,0.25438127,-284.97845,61.796986,-24.300562,-10.992262,-40.984337,-10.9053335,-14.6747675,-6.4505363,-12.887301,0.5859119,-7.1427913,-1.3971745,-5.694605,-3.3557718,-8.92612,-3.4654636,-6.186685,-2.1733031,-6.474702,-0.29239675,0.30739185,0.3438047,0.36093664,0.37771755,0.4539993,0.56792927,0.56751615,0.43820572,0.43523493,0.43939373,0.4277202,0.35480905,19.119613201444864,12.694184135174446,17.053428960296138,17.60074133513228,19.483650141463457,16.827604356053584,48.66825480092229,0
0.11965383011890951,0.046333164,1945.4307914390115,1773.984214584515,0.58638304,-237.3326,106.42295,-55.36109,-14.487008,-20.811508,-12.372424,-12.522816,-6.0719624,-9.196049,-4.5012903,-7.771843,-2.7646775,-6.2593217,-7.863381,-11.091845,-3.0964112,-11.52506,-4.3678336,-13.313692,-6.726611,0.27094567,0.31488928,0.51220024,0.5581651,0.39850095,0.29977044,0.26528123,0.29798603,0.2869916,0.31163874,0.33377975,0.35451683,19.454304362634616,15.486377292863887,18.826280622235455,18.368774843889792,18.787885179844896,19.361562816851244,48.80675904422111,1
0.12326892401392112,0.005075829,2191.030654638871,2060.6108644020974,0.011783783,-446.37848,97.67998,-31.334719,10.986771,-8.809506,9.8579,-14.307436,-7.4208508,-8.177008,1.3153776,-2.6258724,3.045451,0.46135062,1.116387,-7.635992,2.2173438,-3.0172355,-2.4874308,-4.515131,-0.72672296,0.51095295,0.38933218,0.3808128,0.39329284,0.42562237,0.42558214,0.4745487,0.48548996,0.53355795,0.53307474,0.5240591,0.556577,14.883467518879575,14.196044616494456,17.650273117944902,15.6054350088699,18.333239472815446,17.118785547818042,51.504170875437545,1
0.1383761872824826,0.033956707,2421.300058692496,2176.3448450428264,0.34213036,-284.31088,90.97025,-19.916313,16.806036,-4.2947555,-22.950481,-18.296402,-12.611202,-8.504186,2.2439396,-15.697687,-5.3117466,-11.078553,-10.289697,-5.8651595,-15.324947,-10.555871,-1.3528587,-13.902912,-6.205434,0.33834144,0.3402976,0.2529481,0.2331094,0.24150397,0.34073433,0.38263825,0.33341196,0.37453666,0.35176954,0.36102563,0.34174466,19.844093337520075,17.640049714574474,18.777485814212877,18.38171307841664,18.71368137406745,21.298226257508567,47.19070921353274,1
0.097660781612529,0.046517532,1739.621773550948,1645.275917066999,1.5367478,-309.1259,102.22446,-49.333946,-17.34224,-29.472784,-18.226969,5.4027367,-0.2932395,-5.0411415,2.9886353,-7.081573,-3.2559872,-1.0757776,-3.411388,-4.7224965,-4.6302423,-3.9822593,-1.2470151,-2.7507596,-3.8171496,0.46437538,0.47058126,0.53478426,0.4657468,0.2641666,0.29810116,0.39292678,0.45676392,0.444086,0.44941658,0.34749177,0.3954861,15.720324082727183,12.3932148910575,18.27895940423042,17.55195137456396,18.429127387298138,20.002335400347956,50.77326737063644,0
0.15965777262180975,0.028426344,2720.5757712878935,2309.076534083307,0.35931814,-267.7257,75.56788,-15.154132,-2.462297,-31.49019,0.72420096,-8.614015,-2.1776595,-7.66431,4.603184,-1.5841886,2.720858,-3.1137958,-0.8090735,-6.664328,-1.0105461,-4.016854,-0.47418538,-3.498842,1.8035551,0.31020132,0.35258648,0.37429187,0.39173377,0.47844285,0.52835613,0.50661767,0.40369955,0.40301242,0.41451368,0.41838914,0.3555951,18.405574998924774,12.281797928886734,17.26368777879618,16.88700167826898,18.716115205500177,16.289257980979933,48.76755761556008,0
0.12975139573665892,0.0188449,2910.288499931632,2700.425234946247,0.107932106,-346.81903,76.44742,27.672943,11.905781,11.970439,2.606893,-8.3307905,3.6240258,1.2147369,9.169176,-0.12349161,11.329264,2.3992708,2.8143682,1.1133912,-2.3401973,-2.2576332,8.4101515,1.4362055,6.125135,0.42166606,0.38769516,0.4374414,0.4348843,0.38918194,0.37476817,0.38640252,0.39661282,0.43501642,0.44096676,0.39585117,0.43761656,20.921860584726193,15.268041004495963,18.091609444912198,16.97107172999731,18.145556476571336,18.50817352712277,46.50492683427877,0
0.20894812209976799,0.024686404,3520.9926049914525,2604.1412720859566,0.19290642,-317.2787,35.069607,-4.365091,18.250412,-13.721453,-9.116782,-15.754624,-9.335475,-14.01887,-6.347605,-12.760946,-9.183321,-13.656286,-11.809654,-10.844829,-12.247591,-12.570416,-4.9965706,-11.44591,-6.9065638,0.28414643,0.29293415,0.33002326,0.37488607,0.41670305,0.46600738,0.5165714,0.45683888,0.4082736,0.3825348,0.3658492,0.29959685,24.446776159247833,16.167493483243366,18.731330128847627,16.53341286335514,17.58782036065688,18.168977120134123,46.43832229533671,1
0.12613856764791184,0.05962119,2241.5430567426683,2034.5909892046352,1.2400702,-253.76588,86.25813,-24.837633,2.5390751,-17.791298,-7.827936,-15.653424,-3.0763438,-17.896124,0.8449919,-6.1509953,-10.055993,-6.5650268,-2.6408002,-3.1129239,-0.4982712,-6.503563,-2.0180373,-5.437773,-2.561953,0.34395677,0.3151194,0.32480165,0.3077353,0.33171722,0.35031483,0.33529124,0.40247235,0.43589896,0.5319849,0.4576855,0.36394134,19.819092759810353,14.715238516635669,18.8163939498429,17.119973352578725,17.67399152986984,17.69266293621083,48.25405425418735,0
0.13341860317575405,0.02442786,2410.5265669101113,2278.6444445664615,0.48577052,-381.48376,82.394516,-17.380133,2.1616635,-14.973625,-8.840586,-7.040108,-0.9705825,-0.10714587,0.7847538,-2.049907,-1.1252246,-2.1340194,0.016214374,-2.8341048,-3.392412,-4.980852,-1.249509,-2.663654,-3.1119082,0.35300824,0.352982,0.2685788,0.27193663,0.32689717,0.4149487,0.48763514,0.49510556,0.56807,0.42551962,0.45794657,0.4405728,16.608733344240704,13.534424697395943,17.143708739151048,17.54633630494168,17.308240869869422,16.74081955530894,47.885313972369616,0
0.09066963638341068,0.02245338,1653.3598328440585,1706.5665956530413,0.17447259,-391.4442,121.035706,-8.726627,32.8137,7.913155,11.974319,-18.783087,-2.5935676,-4.103004,-3.7644644,-3.2051382,-1.865832,-0.9075671,-2.721332,1.3249166,-2.0372672,-6.435433,-3.3017147,-3.8170683,-6.495268,0.4105978,0.40015173,0.37142512,0.3369714,0.37380373,0.36119813,0.38340324,0.44092575,0.47594222,0.51379454,0.4751383,0.4201333,20.597907985759658,14.346153037460779,18.174956454643606,15.270479973965728,18.65608254646564,17.5500563979501,48.39268391553873,0
0.10629237057714618,0.022027353,2058.9527656776354,2103.056276328355,0.34885016,-378.40015,88.801125,-21.857136,-3.0732615,-10.155709,-11.631439,-3.5582438,1.1113547,-1.5809944,-1.0394417,2.5473697,-5.5072517,-0.8145896,0.6666888,-0.4611505,-0.94078934,-5.910853,-2.6744938,-5.2927647,-4.6398783,0.34599987,0.32554603,0.26320937,0.26593068,0.31956232,0.41343325,0.4861397,0.48992568,0.55519074,0.43582892,0.48091748,0.44703907,15.36554363774621,14.857216330077092,17.829815432080885,17.847342311461983,17.44155368104994,17.76217101465044,48.633060610370634,0
0.11940119272041763,0.008167267,1968.3369503993536,1683.492541565742,0.016492726,-352.45282,107.91254,-81.70858,-15.625855,-34.2234,-7.214563,-8.097145,7.4675446,-0.41944265,6.2791524,-5.646117,1.3585037,-5.073136,1.7408818,-5.701543,-0.68823063,-5.9416823,-0.13906817,-5.5411506,1.9585359,0.5516472,0.5472431,0.40142947,0.32400915,0.26860616,0.37494674,0.4974766,0.546478,0.4564543,0.46883538,0.5412383,0.56456393,14.697326809866878,10.926774948547251,16.47008198219892,15.473262981451153,15.831318696573495,17.713711364169914,52.202522214149894,1
0.0647533443300464,0.0877489,1056.4860952525094,1051.484266353053,3.0436513,-269.80722,171.30202,-15.018548,29.003027,5.2057595,-8.331905,-8.490843,-26.604326,-10.934885,-9.290364,-0.9671023,5.447326,-1.5683995,-0.51267993,-3.0400677,5.2776217,2.893919,-6.543958,0.74723464,-1.5606109,0.39101145,0.4008671,0.34863693,0.25065228,0.20690626,0.23723881,0.27852964,0.3726044,0.46574888,0.48270136,0.43669435,0.36319566,16.23979964833304,12.772895062956273,19.107932701254903,16.029848836736267,17.798284201920172,33.43480959613029,39.390939995715144,1
0.08530760585846868,0.039829545,2118.6947637693356,2282.2125349411335,0.5331288,-257.2078,101.75397,3.3529642,29.377075,15.6027975,7.036417,-5.8481407,6.590134,-0.15592267,6.160722,0.36296743,4.097592,-1.0450066,6.337249,1.3837026,3.4122896,0.04531538,4.2391505,0.8036361,0.8077381,0.3922648,0.36766216,0.4031767,0.42453888,0.43438587,0.46739003,0.50785244,0.5460924,0.56768245,0.5538745,0.5761937,0.49186343,19.51408739727772,14.058375714768024,17.656783187927175,15.831090755825164,17.911188794993354,17.549568707296007,47.17594903934466,1
0.11185039334396751,0.059481777,2097.0654017184997,1967.517165962655,1.3546891,-267.4401,104.61572,-31.833857,19.15597,3.334664,-11.419813,-5.8201756,-9.726532,-12.665089,1.3360682,-4.5472507,1.0554464,-2.635298,-1.3006349,-5.564663,2.0429482,-6.2967234,-5.2016263,-1.4801254,0.8254403,0.43112358,0.38633052,0.39275005,0.45631737,0.44296795,0.4946465,0.4330584,0.40974507,0.3972532,0.33177507,0.33516997,0.44683072,20.56288534057565,15.159086033378241,18.670100858796463,16.65635492960248,17.44201376265448,20.413407871697142,48.12460457935483,0
0.09378851870649652,0.042039532,1663.111601435138,1701.139931365672,0.5494332,-253.80746,127.58997,-52.313538,-14.611356,-14.743188,-9.526571,-5.772989,-5.5809774,-7.4103804,0.051335964,-8.705986,-2.4761224,-7.902073,-10.630716,-9.885824,-2.8329675,-11.228479,-1.6939615,-8.039025,-4.61118,0.4055735,0.2977741,0.24980646,0.3183335,0.32797587,0.3458052,0.33637962,0.34205648,0.3184635,0.28282154,0.3496649,0.34399018,21.260036975755227,14.884457093541528,18.532679207913993,18.699254430486757,19.642045585424082,20.25092500652358,48.446674544537146,1
